num;name;is_company;parent_id;category_id;street;street2;zip;city;country;website;function;phone;mobile;fax;mail;title;comment;ref;lang;product_pricelist;product_pricelist_purchase;customer;supplier;opt_out;notification_email_send;payment_responsible;property_account_position;vat;vat_subjected;account_receivable;account_payable;property_payment_term;property_supplier_payment_term;fermeture;remarque com/cli;remarque fac/cli;adresse facturation;type;blocage;fsc;representant;representant_id;remarque transport;;;;address_type
105;FRANCOISE DERIEPPE;0;92;;;;;;;;ACHETEUSE;33.320.67.52.82;;;fderieppe@auchan.fr;;;C02610/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
106;CHRISTINE MAIA;0;92;;;;;;;;ENTREP VILLAB;;;;;;;C02610/C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
107;SANDRINE MICHEL;0;92;;;;;;;;AUCHAN INTERN;;33.669.67.54.30;;;;;C02610/C3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
108;AUCHAN ITALIA;1;;;UFFICIO GESTIONE FATTURA;STRADA 8 PALLAZZO MILANOFIORI;I-20089 ;ROZZANO (MI);IT;;;39.02.57581;;;;SPA;;C02738;EN;;;1;0;1;;vciarniello;3;IT03349310965;1;;;;;;FRANCO PAR 5 PALETTES;;;;0;0;;;FRANCO PAR 5 PAL;;;;
109;DEPOSITO PGC MELFI;0;108;;VUA AREA INDUSTRIALE S;;I-85025;S.NICOLA DI MELFI (PZ);;;;;;;;;;C02738/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
110;DEPOSITO PGC CALCINATE;0;108;;ITALTRANS STRA PROV PER TRESCORE 11;;I-24050;CALCINATE  BG;;;;;;;;;;C02738/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
111;LUANA ALTOMONTE;0;108;;;;;;;;COMPTA;390257582949;;;luana.altomonte@accenture.com;;;C02738/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
112;AUCHAN POLSKA SP;1;;;UL. PULAWSKA 46;;PL-05-500;PIASECZNO;PL;;;48.22.703.89.51;;;;ZOO;;C02745;EN;;;1;0;1;;vciarniello;3;PL5260309174;1;;;;;;;;;;0;0;;;FRANCO PAR 5 PAL;;;;
113;AUCHAN CENTRAL WAREHOUSE;0;112;;WOLA BYKOWSKA 31 (HALA A2);;PL-97-306;GRABICA;;;;;;;;;;C02745/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
114;AUCHAN PORTUGAL HIPERMERCADOS; SA;1;;;TRAVESSA TEIXEIRA JUNIOR; N�1;;P-1300-553;LISBOA;PT;;;351.21.360.24.30;;;;SA;#NAME?;C02752;EN;;;1;0;1;;vciarniello;3;PT502607920;1;;;;;;EX-WORKS - DEDUIRE 4% ESCOMPTE EN FACTURE;ESCOMPTE 4% A DEDUIRE DIRECTEMENT;;;0;0;;;EX WORKS;;
115;CENTRO DE DISTRIBUICAO AUCHAN;0;114;;ESTRADA NACIONAL N� 3; KM 5.7;;P-2050-306 ;V NOVA DA RAINHA AZAMBUJA;;;;;;;;;;C02752/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
116;AVA PAPIERWAREN;1;;Grossiste;KAPELANIELAAN 6;;9140;TEMSE;BE;;;03.771.55.91;;;;NV;TEL NUMERO VERT 078-11.77.99 / NR CPTE : 413-9228221-86 / SI MME BLOMMAERT ABSENTE : MME TROUBLEYN;C00123;NL;;;1;0;1;;vciarniello;1;BE0404754274;1;;;;;;;FACTURE EN 3 EXEMPLAIRES;;;0;0;;;;;;;
117;KAPELANIELAAN 6;0;116;;;;9140;TEMSE;;;;;;;;;;C00123/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
118;MEVR. BLOMMAERT;0;116;;;;;;;;;;;;;;;C00123/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
119;B.B.S;1;;Export;VIA DELL'INDUSTRIA 2/4;VIA VIAZZA 3043;I-41018;SAN CESARIO SUL PANARO;IT;;;39.059950701;;;;SPA;FRAIS DE CYLINDRES : 520 EUR/COULEUR EN 120 / 614EUR PAR COULEUR EN 140CM DE LARGE - DIRECT STEFANIA 59.95.07.27/SARA 07.26 -LUCIO 07.12 - MARIA GRAZIA (COMPTA) 59.95.07.16;C00235;EN;;;1;0;1;;vciarniello;3;IT00935120360;1;;;;;;PROD. 3 PAL RLX /4 PAL NP SAUF ESSELUNGA/CARREFFOUR FACTURE BOITE : BTLUN (25) 0.750 - BTCAR (16) 1.06 - BTENG (12) 0.684 - BTBBS (25NP) 0.32 - BTCHE 0.25 FRANCO CAMION COMPLET;120J D FACT C/TR/FRANCO D./VOIR REM;;;0;0;;;TRANSPORTEUR ANNONCE LA LIVRAISON;;;;
120;BBS SPA;0;119;;VIA VIAZZA 3043;;I-41018;SAN CESARIO S/P (MO);;;;;;;;;;C00235/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
121;SRL BBS - SABA;0;119;;VIA COLOMBARA 2/E;;I-41018;SAN CERARIO SUL PANARO (MO;;;;;;;;;;C00235/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
122;ALL PACK;0;119;;VIA LENIN 37/B;;I-46029;SUZZARA MANTOVA;;;;;;;;;;C00235/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
123;SRL BBS - MAG 20;0;119;;VIA DELL'ARTIGIANATO 31;;I-41013;SAN CESARIO SUL PANARO;;;;;;;;;;C00235/L4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
124;SBM;0;119;;VIA NAZIONALE 42;;I-45030 ;S.MARIA MADDALENA (ROVIGO);;;;;;;;;;C00235/L5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
125;F.LLI FABIAN SAS DI FABIAN GIOVANNI;0;119;;BORGO PADOVA 160;;I-35013;CITTADELLA PADOVA;;;;;;;;;;C00235/L6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
126;MASSIMO MASETTI;0;119;;;;;;;;RESP.ACHATS;39.0599.50.772;39-346.86.87.962;;;;;C00235/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
127;GIULA ROMANINI;0;119;;;;;;;;ACHATS;;;;;;;C00235/C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
128;LINDA SANGIORGI;0;119;;;;;;;;RESP.MARKETIN;;;;;;;C00235/C3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
129;B10;1;;Export;7 RUE AMPERE; GEISPOLSHEIM GARE;BP 30317;F-67118;ILLKIRCH;FR;;;33.3.88.66.87.90;;;;SAS;COUVERTURE CREDIT LIMITEE A 20.000 EUROS. RECU A NOUVEAU50.000 EUROS DE COUVERTURE DEPUIS LE 12/08/2011. UNE SOCIETEACTIONNAIRE MINORITAIRE DE B10 A DES FONDS PROPRES NEGATIFS.B10 EST UNE SOCIETE DE TYPE HOLDING APPAREMMENT.;C02754;FR;;;1;0;1;;vciarniello;3;FR47488558586;1;;;;;;;ENVOYER COPIE FACT PAR MAIL A MYLENE FINCK;;;0;0;;2;RV MR MARTIN +33390006390 OU 632896407;;;
130;11 RUE DE KYOTO;0;129;;;;F-67150;ERSTEIN;;;;;;;;;;C02754/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
131;BACARDI-MARTINI;1;;Grossiste;RUE VANDENBOOGAERDE 108;;1080;BRUXELLES;BE;;;02.423.48.11;;;;SA;;C02755;NL;;;1;0;1;;vciarniello;1;BE0405839783;1;;;;;;;;;;0;0;;;;;;;
132;RUE VANDENBOOGAERDE 108;0;131;;;;1080;BRUXELLES;;;;;;;;;;C02755/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
133;SALTO INDUSTRIES;0;131;;TITANSTRAAT 4;;2620;HEMIKSEM;;;;;;;;;;C02755/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
134;BEL FIBRES;1;;Grossiste;RUE DE MONTE EN PEINE 2;;7022;HYON;BE;;;;;;;SA;;C02759;FR;;;1;0;1;;vciarniello;1;BE0466265538;1;;;;;;;;;;0;0;;;;;;;
135;RUE DE MONTE EN PEINE 2;0;134;;;;7022;HYON;;;;;;;;;;C02759/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
136;BELCUP;1;;Grossiste;RUE ST ELOI 211;;4300;WAREMME;BE;;;019.32.43.73;;;;SA;TEL.PRIVE : 041-33.63.74CONTACT: M. KAIVERS;C00221;FR;;;1;0;1;;vciarniello;1;BE0433891886;1;;;;;;;;;;0;0;;;;;;;
137;RUE ST ELOI 211;0;136;;;;4300;WAREMME;;;;;;;;;;C00221/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
138;V.D.S.;0;136;;RUE PRES CHAMPS 4;;4671;BARCHON;;;;;;;;;;C00221/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
139;SUCC.F.KAIVERS;0;136;;;;;;;;;;;;;;;C00221/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
140;BESON GROSS AB;1;;Export;BOX 1120;;S-43215;VARBERG;SE;;;;;;;;INFO TORD FEV 2010 : CLIENT NE PASSE PAS EN CRISTAL - RESTE ENPAPIERTRANSPORT RPG - SUEDE VERIFIERLIMITE CREDIT ABAISSEE DE 100.000 EUR A 50.000 EUR LE 17/04/13.LIMITE REMISE A 100.000 EUR LE 25/03/2014.;C00222;EN;;;1;0;1;;vciarniello;3;SE556284289701;1;;;;;;;1.5% CAF ANNUEL;;;0;0;;1;EX-WKS BOSMAN 033501311 + HANGARTNER;;;;
141;HAMMERVAGEN 4;0;140;;;;S-43232;VARBERG;;;;;;;;;;C00222/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
142;BIERTEMPEL/BOBBIN LACE HO;1;;D�taillant;LOMBARDSTRAAT 39BC;;1000;BRUSSEL;BE;;;02.512.21.73;;;;;NCL 1995 - GESCHENKEN -PARLE FRANCAIS ! - 04/97 : AUTRE TEL 02-514.32.18 - VOIR AUSSI DE BIERTEMPEL95 : MEME CL POUR LES 2 FORMATS DE SACS;C53028;NL;;;1;0;1;;vciarniello;1;BE0535473454;1;;;;;GEEN;;;;;0;0;;;;;;;
143;LOMBARDSTRAAT 39BC;0;142;;;;1000;BRUSSEL;;;;;;;;;;C53028/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
144;DE BIERTEMPEL;0;142;;GRASMARKT 56;;1000;BRUSSEL;;;;;;;;;;C53028/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
145;DE BIERTEMPEL;0;142;;PHILIP STOCKSTRAAT 7;;8000;BRUGGE;;;;;;;;;;C53028/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
146;MEVR.LIESBETH DE REYGHERE;0;142;;;;;;;;;;;;;;;C53028/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
147;BONNINGTON PLASTICS/KING;1;;Export;GLAISDALE PARKWAY;BILBOROUGH;GB-NG84GP;NOTTINGHAM;GB;;;4407788940693;;;;;JUIN 2011 : PROBLEMES PAIEMENT RECURRENTS AVEC CE CLIENT ->SPT 2011 : PAIEMENT ACCORDE ENDEANS LES 8J - ESCOMPTE;C02715;EN;;;1;0;1;;vciarniello;3;GB616887989;1;;;;;;;;;;0;0;;4;;;;;
148;BONNINGTON PLASTICS LTD;0;147;;GLAISDALE PARKWAY - BILBOROUGH;;GB-NG84GP;NOTTINGHAM;;;;;;;;;;C02715/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
149;CLIVE (ETIQUETTES);0;147;;;;;;;;;;;;;;;C02715/C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
150;BOSSAERT NV;1;;Grossiste;WITSONESTRAAT 1;;8972;PROVEN-POPERINGE;BE;;;057.40.04.42;;;;;;C02686;NL;;;1;0;1;;vciarniello;1;BE0455458649;1;;;;;;;;;;0;0;;;;;;;
151;BOSSAERT NV;0;150;;TEMPELARE 12;;8647;RENINGE-LO;;;;;;;;;;C02686/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
152;BOSSAERT OMNISHOP BVBA;1;;Grossiste;MENENSTRAAT 35;;8980;GELUVELD;BE;;;;;;;;;C02687;NL;;;1;0;1;;vciarniello;1;BE0863976624;1;;;;;;;;;;0;0;;;FERME LE LUNDI / DE 9H-12H/13H-18H;;;;
153;MENENSTRAAT 35;0;152;;;;8980;GELUVELD;;;;;;;;;;C02687/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
154;BRAGARD GEORGETTE;1;;Export;AUX COURS 10;;4861;SOIRON;BE;;;087.46.98.49;;;;;;C02733;FR;;;1;0;1;;vciarniello;1;;0;;;;;;;;;;0;0;;;;;;;
155;AUX COURS 10;0;154;;;;4861;SOIRON;;;;;;;;;;C02733/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
156;BROUWER'S HANDELSONDERNE.;1;;Export;BORDWALSERSTRAAT 6;POSTBUS 198;NL-1530;AD WORMER;NL;;;075.6573058;;;;;;C02711;EN;;;1;0;1;;vciarniello;3;NL008760688B01;1;;;;;;SI NOUVELLE COMMANDE +6% VU LEUR DEMANDE AVRIL09;;;;0;0;;;;;;;
157;VROOM & DREESMANN WARENHUIZEN B.V;0;156;;ALB. HARKEMAWEG 66;;NL-9831;TA ADUARD;;;;;;;;;;C02711/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
158;HANS-PETER DUKKER;0;156;;;;;;;;;31.756573058;;;hpd@brouwerproducts.com;;;C02711/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
159;CARLIMPEX;1;;Export;33 RUE DE PONTHIEU;;F-75008;PARIS;FR;;;33153932300;;;;;;C02717;FR;;;1;0;1;;vciarniello;3;FR96562018416;1;;;;;;;;;;0;0;;2;;;;;
160;DEPOT CARLIMPEX;0;159;;6 RUE DES OZIERS;;F-95310;ST OUEN L AUMONE;;;;;;;;;;C02717/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
161;OLIVIER FARHI;0;159;;;;;;;;;;;;o.farhi@carlimpex.com;;;C02717/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
162;CAROLINE PACKAGING;1;;Export;11-13 WALKER WAY;THORNBURY;GB-BS353US;BRISTOL;GB;;;1454.41.35.96;;;;;PLEASE PAY BY TELEGRAPHIC TRANSFER TO THE ACCOUNT197-0227374-40CREDIT GENERAL 4000 LIEGE (SWIFT = CREGB44).IL SEMBLE QUE CE CLIENTAIT QUELQUES DIFFICULTES DE TRESORERIE -> PAIE EN RETARD PARLOT DE 5.000 EUROS.LIMITE SUPPRIMEE PAR JLC EN 08/2012 MAIS TOUJOURS 50.000 EUROSCHEZ COFACE (A NOUVEAU 100.000 EUR EN 04/2013).;C00304;EN;;;1;0;1;;vciarniello;3;GB137994618;1;;;;;;FRAIS DE PORT A FACTURER - FRANCO CAMION COMPLET UNIQUEMENT PAS DE LIVRAISON LE VENDREDI;ATT ENCOURS ! VERIF PAYM AVT EXP / LS /CR GEN;;;0;0;;4;;;;;
163;11-13 WALKER WAY;0;162;;THORNBURY;;GB-BS353US;BRISTOL;;;;;;;;;;C00304/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
164;GUY DE LOTZ;0;162;;;;;;;;;;;;;;;C00304/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
165;CARONET SPRL;1;;Grossiste;RUE DU CAPITAINE 3;;6061;MONTIGNIES SUR SAMBRE;BE;;;0476.91.82.09;;;;;EPOUSE DE MR PETERS LES HALLES;C02644;FR;;;1;0;1;;vciarniello;1;BE0424598296;1;;;;;;;;;;0;0;;;;;;;
166;RUE DU CAPITAINE 3;0;165;;;;6061;MONTIGNIES SUR SAMBRE;;;;;;;;;;C02644/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
167;CASA INTERNATIONAL NV;1;;Export;K. GOVAERTSSTRAAT 14;;2222;HEIST OP DEN BERG;BE;;;15259311;;;;;;C02713;FR;;;1;0;1;;vciarniello;1;BE0435132397;1;;;;;;RV LIVRAISON A PRENDRE 3 SEMAINES AVANC LIVRAISON!!!;;;;0;0;;3;PRENDRE RV 3 SEMAINES AVANT LIVRAISON;;;;
168;K. GOVAERTSSTRAAT 14;0;167;;;;2222;HEIST OP DEN BERG;;;;;;;;;;C02713/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
169;CASA HEULTJE;0;167;;LOSSING 12;;2260;HEULTJE - WESTERLO;;;;;;;;;;C02713/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
170;CASA ITEGEM;0;167;;KAREL GOVAERSTRAAT 14;;2222;ITEGEM;;;;;;;;;;C02713/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
171;JUGETRA HERENTHOUT;0;167;;ATEALAAN 55;;2270;HERENTHOUT;;;;;;;;;;C02713/L4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
172;NANCY MEESENS;0;167;;;;;;;;ACHATS;;;;;;;C02713/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
173;CASH PAPIER;1;;Grossiste;CHAUSSEE DE TIRLEMONT 99;;4520;WANZE;BE;;;085.23.40.61;;;;SA;;C00344;FR;;;1;0;1;;vciarniello;1;BE0428248961;1;;;;;;;;;;0;0;;;LIVRAISON DE 9H A 12H30 ET 13H30 A 18H;;;;
174;CHAUSSEE DE TIRLEMONT 99;0;173;;;;4520;WANZE;;;;;;;;;;C00344/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
175;CHRISTELLE;0;173;;;;;;;;;;;;;;;C00344/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
176;CEDICORA 1 PLATEFOR ALIM;1;;Export;4EME RUE-ZONING INDUSTRIEL;;6040;JUMET;BE;;;071.46.89.33;;;;SA;MME LOCTEUR (CONTACT PRIX/FACTURES) BLOCTEUR@CORA.BE071/468936 M. WATHELET (COMMANDES) COMPTA: 071/348995LAURETTE DRESCIG 071/348943 - LOGISTIQUE BRUNO 071-258.890LIMITE CREDIT DE 100.000 A 50.000 LE 23/06/2014.;C02699;FR;;;1;0;1;;vciarniello;1;BE0402537726;1;;;;;;LIVRAISON 10 JOURS OUVRABLES APRES RECEPTION COMMANDE LIVRAISON DEPOT JUMET A COMPTER DU 01/07 EN LIEU ET PLACE DE COURCELLES;;;;0;0;;2;LIVRAISON ENTRE 9H ET 12H;;;;
177;PLATEFORME JUMET;0;176;;ZONE INDUSTRIELLE - 4EME RUE;;6040;JUMET;;;;;;;;;;C02699/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
178;CGMP;1;;Export;RUE DE LA MAIRIE 24;;F-72160;TUFFE;FR;;;33.243601122;;;;;;C02667;FR;;;1;0;1;;vciarniello;3;FR09384030953;1;;;;;;NE PAS DIRE A CGMP QUE PAPIER W2 -> DIRE W3 !! DDE JLC JAN07 SUPPLEMENT FRAIS DE TRANSPORT DOMAZAN 311 EUR;FACTURE EN 2 EXEMPLAIRES;;;0;0;;;LIVRAISON LU-JE 7H30 - 12H;;;;
179;RUE DE LA MAIRIE 24;0;178;;QUAI NR 7;;F-72160;TUFFE;;;;;;;;;;C02667/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
180;RN 100;0;178;;ZI DE SIGNARGUES;;F-30390;DOMAZAN;;;;;;;;;;C02667/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
181;CHEHAB;1;;D�taillant;AVENUE DE LA CROIX-ROUGE 10;;1420;BRAINE-L'ALLEUD;BE;;;0474.79.41.31;;;;SPRL;;C02765;FR;;;1;0;1;;vciarniello;1;BE0884341476;1;;;;;;;;;;0;0;;;;;;;
182;AVENUE DE LA CROIX-ROUGE 10;0;181;;;;1420;BRAINE-L'ALLEUD;;;;;;;;;;C02765/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
183;CLAVIE S.A.;1;;Grossiste;AV. DE L'INDUSTRIE 12B;;1420;BRAINE L'ALLEUD;BE;;;02.387.09.87;;;;;ACHETEUR: OLIVIER CLAVIE 02/387.09.87;C02618;FR;;;1;0;1;;vciarniello;1;BE0403543754;1;;;;;;;;;;0;0;;;;;;;
184;AV. DE L'INDUSTRIE 12B;0;183;;;;1420;BRAINE L'ALLEUD;;;;;;;;;;C02618/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
185;CHAUSSEE DE BRUXELLES 476;0;183;;;;1410;WATERLOO;;;;;;;;;;C02618/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
186;RUE DE LA BIENVENUE 11;0;183;;;;1070;BRUXELLES (ANDERLECHT);;;;;;;;;;C02618/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
187;OLIVIER CLAVIE;0;183;;;;;;;;;02.387.09.87;;;;;;C02618/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
188;CODICO;1;;Export;RUE AMPERE 7 BP 128;;F-67118;GEISPOLSHEIM-GARE;FR;;;03.88.66.87.90;;;;;RVT AVT LIV LIVRAISON AU 33-632896407 daniel martin B.DURR TDIRECT 0388668400. LIMITE CREDIT SUPPRIMEE EN 07/09 CAR BILAN CONSOLIDE PRESENTANT DES PERTES IMPORTANTES. 01/10 : LIMITE CREDITA 30.000 EUROS : SOCIETE EN RESTRUCTURATION;PERTE DE 6.000.000AU 1ER SEMESTRE 2009.;C02678;FR;;;1;0;1;;vciarniello;3;FR63499262509;1;;;;;;!!! FAXER LA NE DES QUE CAMION CHARGE !!! !!! COMMANDE 3PAL MIN/ARTICLE 3000KG EN IMPRESSION !!! !!! LIVRAISON LE MATIN UNIQUEMENT; PRENDRE RV LIVRAISON AU 0033 632896407 DANIEL MARTIN !!!!;;;;0;0;;2;RV MR MARTIN 632896407-LIVR UNIQ MATIN;;
189;RUE DE BAYONNE;0;188;;ZONE INDUSTRIELLE;;F-67100;STRASBOURG;;;;;;;;;;C02678/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
190;RUE AMPERE 7;0;188;;;;F-67118;GEISPOLSHEIM-GARE;;;;;;;;;;C02678/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
191;TRADEXPO - LE BOURGET STAND CODICO;0;188;;HALL 2 ALLEE C3-F24;;F-93350;LE BOURGET;;;;;;;;;;C02678/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
192;ROUTE DU PETIT RHIN 11;0;188;;;;F-67000;STRASBOURG;;;;;;;;;;C02678/L4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
193;TPS FUCHS;0;188;;RUE ETTORE BUGATTI;;F-67150;ERSTEIN;;;;;;;;;;C02678/L5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
194;CODICO (PLUS VALIDE);1;;Export;RUE AMPERE 7 BP 128;;F-67118;GEISPOLSHEIM-GARE;FR;;;03.88.66.87.90;;;;;RVT AVT LIVRAISON AU N +33-388668402LIMITE CREDIT SUPPRIMEE EN MARS 2007 CAR ACTIVITE TRANSFEREEVERS CODICO INTERNATIONAL AVEC NOUVEAU NUMERO DE TVA !;C02628;FR;;;1;0;1;;vciarniello;3;FR04311603153;1;;;;;;TOUJOURS FAXER LA N.E A SANDRA DES QUE CAMION CHARGE !!;;;;0;0;;;LIV DE 8H A 11H00.PRENDRE RV AVT LIV;;;;
195;RUE AMPERE 7;0;194;;;;F-67118;GEISPOLSHEIM-GARE;;;;;;;;;;C02628/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
196;RUE DE BAYONNE - ZONE INDUSTRIELLE;0;194;;;;F-67100;STRASBOURG;;;;;;;;;;C02628/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
197;TRADEXPO - LE BOURGET STAND CODICO;0;194;;HALL 2 ALLEE C23-F24 +33687812400;;F-93350;LE BOURGET;;;;;;;;;;C02628/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
198;CODIPOSTAL LDA;1;;D�taillant;PRACETA FLORBELA ESPANCA; NR 10-10A;;P-2620141;POVOA STO.ADRIAO;PT;;;351.21.9385432;;;;;LIMITE CREDIT SUPPRIMEE LE 21/12/2011. SOCIETE AVEC UNENDETTEMENT IMPORTANT ET AVEC DES RETARDS DE PAIEMENTS SIGNALES;C02623;FR;;;1;0;1;;vciarniello;3;PT503161411;1;;;;;;LE 8M BLANC EST REMPLACE PAR LE 6M !!;;;;0;0;;;EXW;;;
199;PRACETA FLORBELA ESPANCA; NR 10-10A;0;Delivery;;;;P-2620141;POVOA STO.ADRIAO;;;;;;;;;;C02623/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;JOAO BORGES;0;198;;;;;;;;;;;;;;;C02623/C1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Contact
201;COLRUYT;1;;Export;EDINGENSESTEENWEG 196;;1500;HALLE;BE;;;;;;;NV;;C02723;NL;;;1;0;1;;vciarniello;1;BE0400378485;1;;;;;;DEMANDER RDV LIVRAISON A PLANNING.NF@COLRUYT.BE;;;;0;0;;3;RDV LIVRAISON PLANNING.NF@COLRUYT.BE;;;;
202;INDUSTRIEPARK STROPPEN;0;201;;BILKENSVELDWEG 2 KAAI 90;;1500;HALLE;;;;;;;;;;C02723/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
203;COMTEXT;1;;Export;PARC DU CHENE;3 RUE DU 35EME REGIMENT D'AVIATION;F-69500;BRON;FR;;;33.472717104;;;;SARL;MR LAFOND. PAIEMENT AVANT FABRICATION CAR NE PAYE QU'AU DERNIERRAPPEL ALORS QU'IL S'AGIT DE TOUT PETITS MONTANTS + PAS DE LIMITE DE CREDIT CAR RETARDS IMPORTANTS DE PAIEMENTS.;C02671;FR;;;1;0;1;;vciarniello;3;FR94388580540;1;;;;;;;;;;0;0;;;FRANCO LYON PAR 3 PALETTES;;;;
204;RUE DE LA THIBAUDIERE 53;0;203;;;;F-69007;LYON;;;;;;;;;;C02671/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
205;TRANSPORTS ROUSSET;0;203;;;;F-01450;PONCIN;;;;;;;;;;C02671/L2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
206;MB VIROLLE - MR MEILHAC;0;203;;ZONE TRANSPORTS ECOLE-VALENTIN;;F-25440;ECOLE VALENTIN;;;;;;;;;;C02671/L3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
207;D'COUDRE;0;203;;10 ALLEE LOUIS MOUTHIER;;F-01500;AMBERIEU EN BUGEY;;;;;;;;;;C02671/L4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
208;COMTEXT - PARC DU CHENE;0;203;;3 RUE DU 35 REGIMENT D'AVIATION;;F-69500;BRON;;;;;;;;;;C02671/L5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
209;COOP INKOP & KATEGORI AB;1;;Export;ENGLUNDAVAGEN 4;;S-17188;SOLNA;SE;;;4687431000;;;;;LIMITE REDUITE A 20.000 EUROS DEPUIS LE 04/11/2013.;C02718;EN;;;1;0;1;;vciarniello;3;SE556710548001;1;;;;;;;;;;0;0;;1;;;;;
210;COOP NONFOOD ENTER;0;209;;ANGSUDDSVAGEN 10 BILF.189-194;;S-19725;BRO;;;;;;;;;;C02718/L1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Delivery
